TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Break and Enter Commercial,2003,4,13,21,30,7XX ALEXANDER ST,Strathcona,493514.273,5459015.998
Break and Enter Commercial,2017,11,7,2,37,7XX ALEXANDER ST,Strathcona,493514.273,5459015.998
Break and Enter Commercial,2019,5,15,3,30,7XX ALEXANDER ST,Strathcona,493514.273,5459015.998
Break and Enter Commercial,2019,6,24,12,37,7XX ALEXANDER ST,Strathcona,493514.273,5459015.998
Break and Enter Commercial,2012,1,22,20,0,7XX ALEXANDER ST,Strathcona,493524.0301,5459024.96
Break and Enter Commercial,2018,4,29,0,0,7XX ALEXANDER ST,Strathcona,493527.9351,5459024.886
Break and Enter Commercial,2018,6,20,20,0,7XX ALEXANDER ST,Strathcona,493527.9351,5459024.886
Break and Enter Commercial,2019,9,7,16,0,7XX ALEXANDER ST,Strathcona,493527.9351,5459024.886
Break and Enter Commercial,2015,2,22,8,33,7XX ALEXANDER ST,Strathcona,493530.2476,5459015.697
Break and Enter Commercial,2015,6,2,4,57,7XX ALEXANDER ST,Strathcona,493530.2476,5459015.697
Break and Enter Commercial,2015,6,17,4,42,7XX ALEXANDER ST,Strathcona,493530.2476,5459015.697
Break and Enter Commercial,2015,6,18,3,25,7XX ALEXANDER ST,Strathcona,493530.2476,5459015.697
Break and Enter Commercial,2015,9,27,11,7,7XX ALEXANDER ST,Strathcona,493530.2476,5459015.697
Break and Enter Commercial,2005,5,28,10,0,7XX ALEXANDER ST,Strathcona,493530.4199,5459024.839
Break and Enter Commercial,2016,7,4,2,9,7XX ALEXANDER ST,Strathcona,493539.8323,5459015.516
Break and Enter Commercial,2014,10,26,22,0,7XX ALEXANDER ST,Strathcona,493598.13,5459007.149
Break and Enter Commercial,2019,10,3,8,13,7XX ALEXANDER ST,Strathcona,493598.7201,5459006.903
Break and Enter Commercial,2005,3,15,1,0,7XX BEACH AVE,Central Business District,490429.9465,5457984.397
Break and Enter Commercial,2014,5,12,4,39,7XX BEACH AVE,Central Business District,490429.9465,5457984.397
Break and Enter Commercial,2011,6,9,17,15,7XX BEACH AVE,Central Business District,490474.692,5457953.387
Break and Enter Commercial,2004,4,16,17,0,7XX BEATTY ST,Central Business District,491720.2804,5458323.963
Break and Enter Commercial,2006,5,13,2,30,7XX BEATTY ST,Central Business District,491720.2804,5458323.963
Break and Enter Commercial,2006,5,24,18,0,7XX BEATTY ST,Central Business District,491720.2804,5458323.963
Break and Enter Commercial,2006,8,4,17,0,7XX BEATTY ST,Central Business District,491720.2804,5458323.963
Break and Enter Commercial,2018,4,11,20,0,7XX BEATTY ST,Central Business District,491729.5292,5458346.142
Break and Enter Commercial,2003,1,30,4,15,7XX BEATTY ST,Central Business District,491731.7151,5458335.397
Break and Enter Commercial,2003,1,30,4,25,7XX BEATTY ST,Central Business District,491731.7151,5458335.397
Break and Enter Commercial,2004,9,17,5,50,7XX BEATTY ST,Central Business District,491731.7151,5458335.397
Break and Enter Commercial,2005,10,23,3,28,7XX BEATTY ST,Central Business District,491731.7151,5458335.397
Break and Enter Commercial,2007,7,30,5,21,7XX BEATTY ST,Central Business District,491731.7151,5458335.397
Break and Enter Commercial,2009,7,28,21,42,7XX BEATTY ST,Central Business District,491731.7151,5458335.397
Break and Enter Commercial,2011,2,25,18,0,7XX BEATTY ST,Central Business District,491731.7151,5458335.397
Break and Enter Commercial,2014,1,25,22,0,7XX BEATTY ST,Central Business District,491731.7151,5458335.397
Break and Enter Commercial,2015,2,17,21,17,7XX BEATTY ST,Central Business District,491731.7151,5458335.397
Break and Enter Commercial,2015,2,20,17,0,7XX BEATTY ST,Central Business District,491731.7151,5458335.397
Break and Enter Commercial,2015,8,22,23,38,7XX BEATTY ST,Central Business District,491731.7151,5458335.397
Break and Enter Commercial,2015,11,9,0,59,7XX BEATTY ST,Central Business District,491731.7151,5458335.397
Break and Enter Commercial,2015,11,9,1,26,7XX BEATTY ST,Central Business District,491731.7151,5458335.397
Break and Enter Commercial,2016,8,21,17,48,7XX BEATTY ST,Central Business District,491731.7151,5458335.397
Break and Enter Commercial,2017,1,9,2,41,7XX BEATTY ST,Central Business District,491731.7151,5458335.397
Break and Enter Commercial,2017,8,5,14,50,7XX BEATTY ST,Central Business District,491731.7151,5458335.397
Break and Enter Commercial,2017,8,9,2,33,7XX BEATTY ST,Central Business District,491731.7151,5458335.397
Break and Enter Commercial,2019,1,5,10,57,7XX BEATTY ST,Central Business District,491731.7151,5458335.397
Break and Enter Commercial,2019,12,11,14,50,7XX BEATTY ST,Central Business District,491731.7151,5458335.397
Break and Enter Commercial,2013,1,8,15,15,7XX BEATTY ST,Central Business District,491732.1104,5458348.723
Break and Enter Commercial,2009,1,6,4,0,7XX BEATTY ST,Central Business District,491734.002,5458337.684
Break and Enter Commercial,2009,2,20,5,35,7XX BEATTY ST,Central Business District,491734.002,5458337.684
Break and Enter Commercial,2004,9,11,17,0,7XX BEATTY ST,Central Business District,491736.6842,5458353.297
Break and Enter Commercial,2006,7,20,23,0,7XX BEATTY ST,Central Business District,491736.6842,5458353.297
Break and Enter Commercial,2008,1,15,17,45,7XX BEATTY ST,Central Business District,491736.6842,5458353.297
Break and Enter Commercial,2011,4,26,19,0,7XX BEATTY ST,Central Business District,491738.5759,5458342.257
Break and Enter Commercial,2003,1,3,19,15,7XX BEATTY ST,Central Business District,491740.8629,5458344.544
Break and Enter Commercial,2003,2,21,0,0,7XX BEATTY ST,Central Business District,491740.8629,5458344.544
Break and Enter Commercial,2012,1,18,3,52,7XX BEATTY ST,Central Business District,491740.8629,5458344.544
Break and Enter Commercial,2015,8,8,23,11,7XX BEATTY ST,Central Business District,491740.8629,5458344.544
Break and Enter Commercial,2008,6,11,18,0,7XX BEATTY ST,Central Business District,491743.5451,5458360.157
Break and Enter Commercial,2003,3,20,21,10,7XX BEATTY ST,Central Business District,491789.2839,5458405.893
Break and Enter Commercial,2006,11,17,15,30,7XX BEATTY ST,Central Business District,491809.4712,5458413.148
Break and Enter Commercial,2007,8,22,23,0,7XX BEATTY ST,Central Business District,491809.4712,5458413.148
Break and Enter Commercial,2016,12,13,1,40,7XX BIDWELL ST,West End,490280.3719,5459776.982
Break and Enter Commercial,2004,1,20,21,51,7XX BIDWELL ST,West End,490281.2318,5459777.832
Break and Enter Commercial,2004,12,25,6,31,7XX BIDWELL ST,West End,490281.2318,5459777.832
Break and Enter Commercial,2007,9,6,23,0,7XX BIDWELL ST,West End,490281.2318,5459777.832
Break and Enter Commercial,2008,8,13,3,18,7XX BIDWELL ST,West End,490281.2318,5459777.832
Break and Enter Commercial,2008,12,5,2,30,7XX BIDWELL ST,West End,490281.2318,5459777.832
Break and Enter Commercial,2010,1,8,2,33,7XX BIDWELL ST,West End,490281.2318,5459777.832
Break and Enter Commercial,2012,10,9,4,45,7XX BIDWELL ST,West End,490281.2318,5459777.832
Break and Enter Commercial,2014,3,31,2,0,7XX BIDWELL ST,West End,490281.2318,5459777.832
Break and Enter Commercial,2016,11,4,4,46,7XX BIDWELL ST,West End,490281.2318,5459777.832
Break and Enter Commercial,2016,9,3,0,0,7XX BIDWELL ST,West End,490284.7926,5459768.495
Break and Enter Commercial,2003,6,25,22,30,7XX BIDWELL ST,West End,490289.0922,5459772.744
Break and Enter Commercial,2011,6,18,20,0,7XX BIDWELL ST,West End,490295.1388,5459778.718
Break and Enter Commercial,2018,4,18,6,20,7XX BROUGHTON ST,West End,490607.0591,5459518.857
Break and Enter Commercial,2005,10,12,4,10,7XX BROUGHTON ST,West End,490622.2132,5459545.805
Break and Enter Commercial,2012,12,26,3,20,7XX BROUGHTON ST,West End,490622.2132,5459545.805
Break and Enter Commercial,2005,2,6,1,0,7XX BURRARD ST,Central Business District,491084.6891,5458964.034
Break and Enter Commercial,2008,11,7,5,0,7XX BURRARD ST,Central Business District,491084.6891,5458964.034
Break and Enter Commercial,2007,6,7,22,30,7XX BURRARD ST,West End,491085.0691,5458977.215
Break and Enter Commercial,2014,12,14,2,53,7XX BURRARD ST,West End,491085.0691,5458977.215
Break and Enter Commercial,2015,1,12,11,44,7XX BURRARD ST,West End,491085.0691,5458977.215
Break and Enter Commercial,2005,10,16,18,0,7XX BURRARD ST,West End,491086.7648,5458978.878
Break and Enter Commercial,2007,6,7,3,0,7XX BURRARD ST,West End,491086.7648,5458978.878
Break and Enter Commercial,2013,3,19,5,20,7XX BURRARD ST,West End,491086.7648,5458978.878
Break and Enter Commercial,2013,4,25,4,29,7XX BURRARD ST,West End,491086.7648,5458978.878
Break and Enter Commercial,2015,1,8,2,10,7XX BURRARD ST,Central Business District,491088.0805,5458967.36
Break and Enter Commercial,2005,12,27,6,1,7XX BURRARD ST,West End,491090.1563,5458982.204
Break and Enter Commercial,2005,12,28,4,57,7XX BURRARD ST,West End,491090.1563,5458982.204
Break and Enter Commercial,2008,8,19,18,45,7XX BURRARD ST,West End,491090.1563,5458982.204
Break and Enter Commercial,2004,1,6,22,58,7XX BURRARD ST,West End,491098.6348,5458990.52
Break and Enter Commercial,2005,12,6,19,0,7XX BURRARD ST,West End,491098.6348,5458990.52
Break and Enter Commercial,2012,4,27,16,15,7XX BURRARD ST,West End,491098.6348,5458990.52
Break and Enter Commercial,2003,8,20,5,0,7XX BURRARD ST,West End,491107.1134,5458998.836
Break and Enter Commercial,2003,10,5,2,0,7XX BURRARD ST,West End,491107.1134,5458998.836
Break and Enter Commercial,2003,11,12,22,30,7XX BURRARD ST,West End,491107.1134,5458998.836
Break and Enter Commercial,2003,11,30,4,30,7XX BURRARD ST,West End,491107.1134,5458998.836
Break and Enter Commercial,2004,3,16,20,0,7XX BURRARD ST,West End,491107.1134,5458998.836
Break and Enter Commercial,2004,3,22,3,10,7XX BURRARD ST,West End,491107.1134,5458998.836
Break and Enter Commercial,2004,4,1,4,40,7XX BURRARD ST,West End,491107.1134,5458998.836
Break and Enter Commercial,2004,6,4,5,30,7XX BURRARD ST,West End,491107.1134,5458998.836
Break and Enter Commercial,2005,4,9,20,0,7XX BURRARD ST,West End,491107.1134,5458998.836
Break and Enter Commercial,2005,4,11,9,30,7XX BURRARD ST,West End,491107.1134,5458998.836
Break and Enter Commercial,2006,6,1,0,28,7XX BURRARD ST,West End,491107.1134,5458998.836
Break and Enter Commercial,2006,6,10,21,30,7XX BURRARD ST,West End,491107.1134,5458998.836
Break and Enter Commercial,2006,10,30,3,31,7XX BURRARD ST,West End,491107.1134,5458998.836
Break and Enter Commercial,2009,4,28,1,3,7XX BURRARD ST,West End,491107.1134,5458998.836
Break and Enter Commercial,2009,8,18,11,0,7XX BURRARD ST,West End,491107.1134,5458998.836
Break and Enter Commercial,2010,5,4,5,31,7XX BURRARD ST,West End,491107.1134,5458998.836
Break and Enter Commercial,2011,8,20,23,0,7XX BURRARD ST,West End,491107.1134,5458998.836
Break and Enter Commercial,2011,8,29,22,0,7XX BURRARD ST,West End,491107.1134,5458998.836
Break and Enter Commercial,2013,1,4,1,40,7XX BURRARD ST,West End,491107.1134,5458998.836
Break and Enter Commercial,2014,3,19,4,17,7XX BURRARD ST,West End,491107.1134,5458998.836
Break and Enter Commercial,2015,7,4,5,12,7XX BURRARD ST,West End,491107.1134,5458998.836
Break and Enter Commercial,2015,8,6,5,22,7XX BURRARD ST,West End,491107.1134,5458998.836
Break and Enter Commercial,2015,10,10,9,8,7XX BURRARD ST,West End,491107.1134,5458998.836
Break and Enter Commercial,2016,3,12,3,48,7XX BURRARD ST,West End,491107.1134,5458998.836
Break and Enter Commercial,2017,12,3,22,30,7XX BURRARD ST,West End,491107.1134,5458998.836
Break and Enter Commercial,2019,7,30,4,30,7XX BURRARD ST,West End,491107.1134,5458998.836
Break and Enter Commercial,2019,10,20,3,0,7XX BURRARD ST,West End,491107.1134,5458998.836
Break and Enter Commercial,2019,10,31,2,0,7XX BURRARD ST,West End,491107.1134,5458998.836
Break and Enter Commercial,2003,3,18,3,45,7XX BURRARD ST,West End,491108.8091,5459000.499
Break and Enter Commercial,2014,9,6,19,3,7XX BURRARD ST,Central Business District,491116.9076,5458995.634
Break and Enter Commercial,2015,8,13,5,5,7XX BURRARD ST,Central Business District,491118.6033,5458997.297
Break and Enter Commercial,2015,5,11,4,53,7XX BURRARD ST,Central Business District,491119.4089,5458998.087
Break and Enter Commercial,2003,8,21,3,30,7XX BURRARD ST,Central Business District,491133.8647,5459012.265
Break and Enter Commercial,2004,5,19,5,15,7XX BURRARD ST,Central Business District,491133.8647,5459012.265
Break and Enter Commercial,2004,6,25,18,30,7XX BURRARD ST,Central Business District,491133.8647,5459012.265
Break and Enter Commercial,2004,6,30,4,30,7XX BURRARD ST,Central Business District,491133.8647,5459012.265
Break and Enter Commercial,2004,12,18,3,55,7XX BURRARD ST,Central Business District,491133.8647,5459012.265
Break and Enter Commercial,2005,12,10,5,31,7XX BURRARD ST,Central Business District,491133.8647,5459012.265
Break and Enter Commercial,2015,4,3,18,45,7XX BURRARD ST,West End,491134.2447,5459025.446
Break and Enter Commercial,2015,4,28,19,0,7XX BURRARD ST,West End,491134.2447,5459025.446
Break and Enter Commercial,2016,5,5,1,0,7XX BURRARD ST,West End,491134.2447,5459025.446
Break and Enter Commercial,2018,3,27,18,0,7XX BURRARD ST,West End,491134.2447,5459025.446
Break and Enter Commercial,2019,1,8,14,40,7XX BURRARD ST,West End,491134.2447,5459025.446
Break and Enter Commercial,2020,1,27,20,24,7XX BURRARD ST,West End,491134.2447,5459025.446
Break and Enter Commercial,2005,3,15,14,46,7XX BURRARD ST,West End,491139.3319,5459030.436
Break and Enter Commercial,2008,8,3,2,21,7XX BURRARD ST,West End,491139.3319,5459030.436
Break and Enter Commercial,2019,6,10,6,30,7XX BURRARD ST,West End,491142.2515,5459033.3
Break and Enter Commercial,2019,6,21,3,0,7XX BURRARD ST,West End,491142.2515,5459033.3
Break and Enter Commercial,2017,12,26,7,0,7XX BUTE ST,West End,490795.069,5459279.361
Break and Enter Commercial,2018,12,10,5,8,7XX BUTE ST,West End,490795.069,5459279.361
Break and Enter Commercial,2015,3,29,1,30,7XX BUTE ST,West End,490796.1125,5459280.55
Break and Enter Commercial,2015,4,12,5,9,7XX BUTE ST,West End,490796.1125,5459280.55
Break and Enter Commercial,2012,2,16,0,40,7XX BUTE ST,West End,490796.7279,5459281.251
Break and Enter Commercial,2014,5,25,4,41,7XX BUTE ST,West End,490796.7279,5459281.251
Break and Enter Commercial,2015,12,31,23,44,7XX BUTE ST,West End,490797.659,5459282.311
Break and Enter Commercial,2014,10,10,21,30,7XX CAMBIE ST,Central Business District,491665.6958,5458411.214
Break and Enter Commercial,2015,3,18,4,11,7XX CAMBIE ST,Central Business District,491665.6958,5458411.214
Break and Enter Commercial,2016,3,9,4,35,7XX CAMBIE ST,Central Business District,491665.6958,5458411.214
Break and Enter Commercial,2016,3,12,23,30,7XX CAMBIE ST,Central Business District,491665.6958,5458411.214
Break and Enter Commercial,2016,3,12,23,30,7XX CAMBIE ST,Central Business District,491667.9506,5458413.48
Break and Enter Commercial,2008,10,21,0,45,7XX CAMBIE ST,Central Business District,491668.2326,5458426.728
Break and Enter Commercial,2010,1,4,23,0,7XX CAMBIE ST,Central Business District,491668.2326,5458426.728
Break and Enter Commercial,2010,7,18,16,0,7XX CAMBIE ST,Central Business District,491668.2326,5458426.728
Break and Enter Commercial,2017,8,28,15,33,7XX CAMBIE ST,Central Business District,491687.5915,5458433.221
Break and Enter Commercial,2018,3,14,4,21,7XX CAMBIE ST,Central Business District,491687.5915,5458433.221
Break and Enter Commercial,2016,3,12,23,30,7XX CAMBIE ST,Central Business District,491688.243,5458433.876
Break and Enter Commercial,2016,8,18,2,50,7XX CAMBIE ST,Central Business District,491688.243,5458433.876
Break and Enter Commercial,2003,6,22,3,45,7XX CAMBIE ST,Central Business District,491701.7713,5458447.473
Break and Enter Commercial,2005,1,29,15,41,7XX CAMBIE ST,Central Business District,491701.7713,5458447.473
Break and Enter Commercial,2005,3,17,1,51,7XX CAMBIE ST,Central Business District,491701.7713,5458447.473
Break and Enter Commercial,2005,6,24,17,0,7XX CAMBIE ST,Central Business District,491701.7713,5458447.473
Break and Enter Commercial,2015,3,10,5,20,7XX CAMBIE ST,Central Business District,491701.7713,5458447.473
Break and Enter Commercial,2015,3,11,19,28,7XX CAMBIE ST,Central Business District,491701.7713,5458447.473
Break and Enter Commercial,2015,12,30,8,14,7XX CAMBIE ST,Central Business District,491701.7713,5458447.473
Break and Enter Commercial,2016,1,13,4,19,7XX CAMBIE ST,Central Business District,491701.7713,5458447.473
Break and Enter Commercial,2016,1,16,9,0,7XX CAMBIE ST,Central Business District,491701.7713,5458447.473
Break and Enter Commercial,2019,3,15,5,34,7XX CAMBIE ST,Central Business District,491701.7713,5458447.473
Break and Enter Commercial,2019,7,4,2,40,7XX CAMBIE ST,Central Business District,491701.7713,5458447.473
Break and Enter Commercial,2003,7,21,2,15,7XX CAMBIE ST,Central Business District,491749.1204,5458495.063
Break and Enter Commercial,2005,11,10,18,0,7XX CARDERO ST,West End,490387.5364,5459651.868
Break and Enter Commercial,2007,1,21,3,0,7XX CARDERO ST,West End,490398.4733,5459663.434
Break and Enter Commercial,2011,11,18,22,53,7XX CARDERO ST,West End,490410.9727,5459676.652
Break and Enter Commercial,2004,2,23,2,36,7XX CARDERO ST,West End,490417.2224,5459683.261
Break and Enter Commercial,2005,6,28,12,0,7XX CARDERO ST,West End,490417.2224,5459683.261
Break and Enter Commercial,2007,8,10,18,0,7XX CARDERO ST,West End,490417.2224,5459683.261
Break and Enter Commercial,2008,3,6,17,0,7XX CARDERO ST,West End,490417.2224,5459683.261
Break and Enter Commercial,2019,7,12,4,39,7XX CARDERO ST,West End,490417.2224,5459683.261
Break and Enter Commercial,2006,5,28,12,0,7XX CARDERO ST,West End,490421.9096,5459688.218
Break and Enter Commercial,2014,2,10,22,0,7XX CHILCO ST,Stanley Park,489999.4441,5460147.626
Break and Enter Commercial,2004,8,16,21,0,7XX CHILCO ST,West End,490009.406,5460144.597
Break and Enter Commercial,2004,12,8,22,0,7XX CHILCO ST,West End,490009.406,5460144.597
Break and Enter Commercial,2012,12,26,16,0,7XX CHILCO ST,West End,490009.406,5460144.597
Break and Enter Commercial,2016,7,22,22,0,7XX CHILCO ST,West End,490010.4317,5460145.605
Break and Enter Commercial,2017,2,4,8,23,7XX CHILCO ST,West End,490010.4317,5460145.605
Break and Enter Commercial,2019,10,12,2,2,7XX CHILCO ST,West End,490010.4317,5460145.605
Break and Enter Commercial,2005,12,28,20,0,7XX CHILCO ST,West End,490015.3249,5460150.416
Break and Enter Commercial,2007,6,13,20,0,7XX CHILCO ST,West End,490015.3249,5460150.416
Break and Enter Commercial,2016,3,29,11,0,7XX CHILCO ST,West End,490015.3249,5460150.416
Break and Enter Commercial,2016,6,9,13,42,7XX CHILCO ST,West End,490015.3249,5460150.416
Break and Enter Commercial,2016,9,20,4,58,7XX CHILCO ST,West End,490015.3249,5460150.416
Break and Enter Commercial,2018,2,18,1,0,7XX CHILCO ST,West End,490016.6137,5460151.683
Break and Enter Commercial,2018,2,3,13,20,7XX CHILCO ST,West End,490017.3604,5460152.417
Break and Enter Commercial,2006,3,22,16,30,7XX CLARK DR,Strathcona,494377.6898,5458380.368
Break and Enter Commercial,2008,8,2,10,0,7XX CLARK DR,Strathcona,494377.6898,5458380.368
